"Season";"Date";"Week";"Away";"Home";"Game ID";"Script";"Colorado State"
2019;"9/14/2019";3;"Air Force";"Colorado";401114185;"""401114185"",";"https://www.espn.com/college-football/game/_/gameId/401114185"
2019;"9/14/2019";3;"Florida Atlantic";"Ball State";401114257;"""401114257"",";"https://www.espn.com/college-football/game/_/gameId/401114257"
2019;"9/14/2019";3;"Norfolk State";"Coastal Carolina";401121939;"""401121939"",";"https://www.espn.com/college-football/game/_/gameId/401121939"
2019;"9/14/2019";3;"Akron";"Central Michigan";401119263;"""401119263"",";"https://www.espn.com/college-football/game/_/gameId/401119263"
2019;"9/14/2019";3;"East Carolina";"Navy";401117864;"""401117864"",";"https://www.espn.com/college-football/game/_/gameId/401117864"
2019;"9/14/2019";3;"Memphis";"South Alabama";401117865;"""401117865"",";"https://www.espn.com/college-football/game/_/gameId/401117865"
2019;"9/14/2019";3;"Army";"UTSA";401114261;"""401114261"",";"https://www.espn.com/college-football/game/_/gameId/401114261"
2019;"9/14/2019";3;"Georgia Southern";"Minnesota";401112231;"""401112231"",";"https://www.espn.com/college-football/game/_/gameId/401112231"
2019;"9/14/2019";3;"UNLV";"Northwestern";401112246;"""401112246"",";"https://www.espn.com/college-football/game/_/gameId/401112246"
2019;"9/14/2019";3;"Oklahoma State";"Tulsa";401112124;"""401112124"",";"https://www.espn.com/college-football/game/_/gameId/401112124"
2019;"9/14/2019";3;"Southeastern Louisiana";"Ole Miss";401110791;"""401110791"",";"https://www.espn.com/college-football/game/_/gameId/401110791"
2019;"9/14/2019";3;"Colorado State";"Arkansas";401110786;"""401110786"",";"https://www.espn.com/college-football/game/_/gameId/401110786"
2019;"9/14/2019";3;"Louisville";"Western Kentucky";401112453;"""401112453"",";"https://www.espn.com/college-football/game/_/gameId/401112453"
2019;"9/14/2019";3;"Bethune-Cookman";"Miami FL";401112454;"""401112454"",";"https://www.espn.com/college-football/game/_/gameId/401112454"
2019;"9/14/2019";3;"North Texas";"California";401114176;"""401114176"",";"https://www.espn.com/college-football/game/_/gameId/401114176"
2019;"9/14/2019";3;"Cal Poly";"Oregon State";401114201;"""401114201"",";"https://www.espn.com/college-football/game/_/gameId/401114201"
2019;"9/14/2019";3;"Louisiana Tech";"Bowling Green";401114258;"""401114258"",";"https://www.espn.com/college-football/game/_/gameId/401114258"
2019;"9/14/2019";3;"Idaho";"Wyoming";401117504;"""401117504"",";"https://www.espn.com/college-football/game/_/gameId/401117504"
2019;"9/14/2019";3;"Buffalo";"Liberty";401114348;"""401114348"",";"https://www.espn.com/college-football/game/_/gameId/401114348"
2019;"9/14/2019";3;"South Carolina State";"South Florida";401117866;"""401117866"",";"https://www.espn.com/college-football/game/_/gameId/401117866"
2019;"9/14/2019";3;"UMass";"Charlotte";401114255;"""401114255"",";"https://www.espn.com/college-football/game/_/gameId/401114255"
2019;"9/14/2019";3;"Southern Mississippi";"Troy";401114260;"""401114260"",";"https://www.espn.com/college-football/game/_/gameId/401114260"
2019;"9/14/2019";3;"Ohio";"Marshall";401114259;"""401114259"",";"https://www.espn.com/college-football/game/_/gameId/401114259"
2019;"9/14/2019";3;"New Hampshire";"FIU";401114256;"""401114256"",";"https://www.espn.com/college-football/game/_/gameId/401114256"
2019;"9/14/2019";3;"Texas State";"SMU";401117867;"""401117867"",";"https://www.espn.com/college-football/game/_/gameId/401117867"
2019;"9/14/2019";3;"Weber State";"Nevada";401117505;"""401117505"",";"https://www.espn.com/college-football/game/_/gameId/401117505"
2019;"9/14/2019";3;"Georgia State";"Western Michigan";401119264;"""401119264"",";"https://www.espn.com/college-football/game/_/gameId/401119264"
2019;"9/14/2019";3;"Murray State";"Toledo";401119265;"""401119265"",";"https://www.espn.com/college-football/game/_/gameId/401119265"
2019;"9/14/2019";3;"Duke";"Middle Tennessee";401112450;"""401112450"",";"https://www.espn.com/college-football/game/_/gameId/401112450"
2019;"9/14/2019";3;"TCU";"Purdue";401112130;"""401112130"",";"https://www.espn.com/college-football/game/_/gameId/401112130"
2019;"9/14/2019";3;"Southeast Missouri State";"Missouri";401110793;"""401110793"",";"https://www.espn.com/college-football/game/_/gameId/401110793"
2019;"9/14/2019";3;"Texas Southern";"Louisiana Lafayette";401121940;"""401121940"",";"https://www.espn.com/college-football/game/_/gameId/401121940"
2019;"9/14/2019";3;"San Diego State";"New Mexico State";401114339;"""401114339"",";"https://www.espn.com/college-football/game/_/gameId/401114339"
2019;"9/14/2019";3;"Missouri State";"Tulane";401117868;"""401117868"",";"https://www.espn.com/college-football/game/_/gameId/401117868"
2019;"9/14/2019";3;"Northern Illinois";"Nebraska";401112240;"""401112240"",";"https://www.espn.com/college-football/game/_/gameId/401112240"
2019;"9/14/2019";3;"Texas Tech";"Arizona";401112141;"""401112141"",";"https://www.espn.com/college-football/game/_/gameId/401112141"
2019;"9/19/2019";4;"Houston";"Tulane";401117869;"""401117869"",";"https://www.espn.com/college-football/game/_/gameId/401117869"
2019;"9/20/2019";4;"Utah";"USC";401114220;"""401114220"",";"https://www.espn.com/college-football/game/_/gameId/401114220"
2019;"9/20/2019";4;"Air Force";"Boise State";401117506;"""401117506"",";"https://www.espn.com/college-football/game/_/gameId/401117506"
2019;"9/20/2019";4;"FIU";"Louisiana Tech";401114262;"""401114262"",";"https://www.espn.com/college-football/game/_/gameId/401114262"
2019;"9/21/2019";4;"Southern Mississippi";"Alabama";401110797;"""401110797"",";"https://www.espn.com/college-football/game/_/gameId/401110797"
2019;"9/21/2019";4;"LSU";"Vanderbilt";401110805;"""401110805"",";"https://www.espn.com/college-football/game/_/gameId/401110805"
2019;"9/21/2019";4;"Tennessee";"Florida";401110799;"""401110799"",";"https://www.espn.com/college-football/game/_/gameId/401110799"
2019;"9/21/2019";4;"Michigan";"Wisconsin";401112224;"""401112224"",";"https://www.espn.com/college-football/game/_/gameId/401112224"
2019;"9/21/2019";4;"California";"Ole Miss";401110801;"""401110801"",";"https://www.espn.com/college-football/game/_/gameId/401110801"
2019;"9/21/2019";4;"Western Michigan";"Syracuse";401112462;"""401112462"",";"https://www.espn.com/college-football/game/_/gameId/401112462"
2019;"9/21/2019";4;"Elon";"Wake Forest";401112464;"""401112464"",";"https://www.espn.com/college-football/game/_/gameId/401112464"
2019;"9/21/2019";4;"Boston College";"Rutgers";401112265;"""401112265"",";"https://www.espn.com/college-football/game/_/gameId/401112265"
2019;"9/21/2019";4;"UL Monroe";"Iowa State";401112087;"""401112087"",";"https://www.espn.com/college-football/game/_/gameId/401112087"
2019;"9/21/2019";4;"UConn";"Indiana";401112160;"""401112160"",";"https://www.espn.com/college-football/game/_/gameId/401112160"
2019;"9/21/2019";4;"Michigan State";"Northwestern";401112215;"""401112215"",";"https://www.espn.com/college-football/game/_/gameId/401112215"
2019;"9/21/2019";4;"Morgan State";"Army";401114327;"""401114327"",";"https://www.espn.com/college-football/game/_/gameId/401114327"
2019;"9/21/2019";4;"Coastal Carolina";"UMass";401114355;"""401114355"",";"https://www.espn.com/college-football/game/_/gameId/401114355"
2019;"9/21/2019";4;"Louisiana Lafayette";"Ohio";401119268;"""401119268"",";"https://www.espn.com/college-football/game/_/gameId/401119268"
2019;"9/21/2019";4;"Troy";"Akron";401119269;"""401119269"",";"https://www.espn.com/college-football/game/_/gameId/401119269"
2019;"9/21/2019";4;"Central Connecticut";"Eastern Michigan";401119267;"""401119267"",";"https://www.espn.com/college-football/game/_/gameId/401119267"
2019;"9/21/2019";4;"Miami OH";"Ohio State";401112253;"""401112253"",";"https://www.espn.com/college-football/game/_/gameId/401112253"
2019;"9/21/2019";4;"Auburn";"Texas A&M";401110804;"""401110804"",";"https://www.espn.com/college-football/game/_/gameId/401110804"
2019;"9/21/2019";4;"UCF";"Pittsburgh";401112461;"""401112461"",";"https://www.espn.com/college-football/game/_/gameId/401112461"
2019;"9/21/2019";4;"Washington";"BYU";401114235;"""401114235"",";"https://www.espn.com/college-football/game/_/gameId/401114235"
2019;"9/21/2019";4;"SMU";"TCU";401112131;"""401112131"",";"https://www.espn.com/college-football/game/_/gameId/401112131"
2019;"9/21/2019";4;"Temple";"Buffalo";401117870;"""401117870"",";"https://www.espn.com/college-football/game/_/gameId/401117870"
2019;"9/21/2019";4;"Bowling Green";"Kent State";401119266;"""401119266"",";"https://www.espn.com/college-football/game/_/gameId/401119266"
2019;"9/21/2019";4;"Wyoming";"Tulsa";401117509;"""401117509"",";"https://www.espn.com/college-football/game/_/gameId/401117509"
2019;"9/21/2019";4;"South Alabama";"UAB";401114265;"""401114265"",";"https://www.espn.com/college-football/game/_/gameId/401114265"
2019;"9/21/2019";4;"Louisville";"Florida State";401112457;"""401112457"",";"https://www.espn.com/college-football/game/_/gameId/401112457"
2019;"9/21/2019";4;"Appalachian State";"North Carolina";401112459;"""401112459"",";"https://www.espn.com/college-football/game/_/gameId/401112459"
2019;"9/21/2019";4;"Central Michigan";"Miami FL";401112458;"""401112458"",";"https://www.espn.com/college-football/game/_/gameId/401112458"
2019;"9/21/2019";4;"Kentucky";"Mississippi State";401110802;"""401110802"",";"https://www.espn.com/college-football/game/_/gameId/401110802"
2019;"9/21/2019";4;"South Carolina";"Missouri";401110803;"""401110803"",";"https://www.espn.com/college-football/game/_/gameId/401110803"
2019;"9/21/2019";4;"West Virginia";"Kansas";401112099;"""401112099"",";"https://www.espn.com/college-football/game/_/gameId/401112099"
2019;"9/21/2019";4;"New Mexico State";"New Mexico";401114340;"""401114340"",";"https://www.espn.com/college-football/game/_/gameId/401114340"
2019;"9/21/2019";4;"Hampton";"Liberty";401114349;"""401114349"",";"https://www.espn.com/college-football/game/_/gameId/401114349"
2019;"9/21/2019";4;"William & Mary";"East Carolina";401116697;"""401116697"",";"https://www.espn.com/college-football/game/_/gameId/401116697"
2019;"9/21/2019";4;"Wagner";"Florida Atlantic";401114263;"""401114263"",";"https://www.espn.com/college-football/game/_/gameId/401114263"
2019;"9/21/2019";4;"Oregon";"Stanford";401114195;"""401114195"",";"https://www.espn.com/college-football/game/_/gameId/401114195"
2019;"9/21/2019";4;"Old Dominion";"Virginia";401112463;"""401112463"",";"https://www.espn.com/college-football/game/_/gameId/401112463"
2019;"9/21/2019";4;"Southern Illinois";"Arkansas State";401121941;"""401121941"",";"https://www.espn.com/college-football/game/_/gameId/401121941"
2019;"9/21/2019";4;"Georgia State";"Texas State";401121942;"""401121942"",";"https://www.espn.com/college-football/game/_/gameId/401121942"
2019;"9/21/2019";4;"Baylor";"Rice";401112075;"""401112075"",";"https://www.espn.com/college-football/game/_/gameId/401112075"
2019;"9/21/2019";4;"Ball State";"North Carolina State";401112460;"""401112460"",";"https://www.espn.com/college-football/game/_/gameId/401112460"
2019;"9/21/2019";4;"Charlotte";"Clemson";401112456;"""401112456"",";"https://www.espn.com/college-football/game/_/gameId/401112456"
2019;"9/21/2019";4;"Oklahoma State";"Texas";401112125;"""401112125"",";"https://www.espn.com/college-football/game/_/gameId/401112125"
2019;"9/21/2019";4;"San Jose State";"Arkansas";401110798;"""401110798"",";"https://www.espn.com/college-football/game/_/gameId/401110798"
2019;"9/21/2019";4;"UTSA";"North Texas";401114264;"""401114264"",";"https://www.espn.com/college-football/game/_/gameId/401114264"
2019;"9/21/2019";4;"Notre Dame";"Georgia";401110800;"""401110800"",";"https://www.espn.com/college-football/game/_/gameId/401110800"
2019;"9/21/2019";4;"Nevada";"UTEP";401114266;"""401114266"",";"https://www.espn.com/college-football/game/_/gameId/401114266"
2019;"9/21/2019";4;"Nebraska";"Illinois";401112148;"""401112148"",";"https://www.espn.com/college-football/game/_/gameId/401112148"
2019;"9/21/2019";4;"Colorado";"Arizona State";401114155;"""401114155"",";"https://www.espn.com/college-football/game/_/gameId/401114155"
2019;"9/21/2019";4;"Sacramento State";"Fresno State";401117510;"""401117510"",";"https://www.espn.com/college-football/game/_/gameId/401117510"
2019;"9/21/2019";4;"Toledo";"Colorado State";401117507;"""401117507"",";"https://www.espn.com/college-football/game/_/gameId/401117507"
2019;"9/21/2019";4;"UCLA";"Washington State";401114215;"""401114215"",";"https://www.espn.com/college-football/game/_/gameId/401114215"
2019;"9/21/2019";4;"Utah State";"San Diego State";401117508;"""401117508"",";"https://www.espn.com/college-football/game/_/gameId/401117508"
2019;"9/21/2019";4;"Central Arkansas";"Hawaii";401117511;"""401117511"",";"https://www.espn.com/college-football/game/_/gameId/401117511"
2019;"9/26/2019";5;"Navy";"Memphis";401117871;"""401117871"",";"https://www.espn.com/college-football/game/_/gameId/401117871"
2019;"9/27/2019";5;"Penn State";"Maryland";401112204;"""401112204"",";"https://www.espn.com/college-football/game/_/gameId/401112204"
2019;"9/27/2019";5;"Arizona State";"California";401114156;"""401114156"",";"https://www.espn.com/college-football/game/_/gameId/401114156"
2019;"9/27/2019";5;"Duke";"Virginia Tech";401112465;"""401112465"",";"https://www.espn.com/college-football/game/_/gameId/401112465"
2019;"9/27/2019";5;"San Jose State";"Air Force";401117512;"""401117512"",";"https://www.espn.com/college-football/game/_/gameId/401117512"
2019;"9/28/2019";5;"Clemson";"North Carolina";401112467;"""401112467"",";"https://www.espn.com/college-football/game/_/gameId/401112467"
2019;"9/28/2019";5;"Ole Miss";"Alabama";401110806;"""401110806"",";"https://www.espn.com/college-football/game/_/gameId/401110806"
2019;"9/28/2019";5;"Ohio State";"Nebraska";401112241;"""401112241"",";"https://www.espn.com/college-football/game/_/gameId/401112241"
2019;"9/28/2019";5;"Texas Tech";"Oklahoma";401112117;"""401112117"",";"https://www.espn.com/college-football/game/_/gameId/401112117"
2019;"9/28/2019";5;"Mississippi State";"Auburn";401110808;"""401110808"",";"https://www.espn.com/college-football/game/_/gameId/401110808"
2019;"9/28/2019";5;"Northwestern";"Wisconsin";401112247;"""401112247"",";"https://www.espn.com/college-football/game/_/gameId/401112247"
2019;"9/28/2019";5;"Towson";"Florida";401110809;"""401110809"",";"https://www.espn.com/college-football/game/_/gameId/401110809"
2019;"9/28/2019";5;"Virginia";"Notre Dame";401112472;"""401112472"",";"https://www.espn.com/college-football/game/_/gameId/401112472"
2019;"9/28/2019";5;"Middle Tennessee";"Iowa";401112193;"""401112193"",";"https://www.espn.com/college-football/game/_/gameId/401112193"
2019;"9/28/2019";5;"USC";"Washington";401114221;"""401114221"",";"https://www.espn.com/college-football/game/_/gameId/401114221"
2019;"9/28/2019";5;"Washington State";"Utah";401114226;"""401114226"",";"https://www.espn.com/college-football/game/_/gameId/401114226"
2019;"9/28/2019";5;"Rutgers";"Michigan";401112225;"""401112225"",";"https://www.espn.com/college-football/game/_/gameId/401112225"
2019;"9/28/2019";5;"UConn";"UCF";401117872;"""401117872"",";"https://www.espn.com/college-football/game/_/gameId/401117872"
2019;"9/28/2019";5;"Texas A&M";"Arkansas";401110807;"""401110807"",";"https://www.espn.com/college-football/game/_/gameId/401110807"
2019;"9/28/2019";5;"Kansas State";"Oklahoma State";401112108;"""401112108"",";"https://www.espn.com/college-football/game/_/gameId/401112108"
2019;"9/28/2019";5;"Indiana";"Michigan State";401112161;"""401112161"",";"https://www.espn.com/college-football/game/_/gameId/401112161"
2019;"9/28/2019";5;"Holy Cross";"Syracuse";401112471;"""401112471"",";"https://www.espn.com/college-football/game/_/gameId/401112471"
2019;"9/28/2019";5;"Northern Illinois";"Vanderbilt";401110811;"""401110811"",";"https://www.espn.com/college-football/game/_/gameId/401110811"
2019;"9/28/2019";5;"Kansas";"TCU";401112100;"""401112100"",";"https://www.espn.com/college-football/game/_/gameId/401112100"
2019;"9/28/2019";5;"BYU";"Toledo";401117213;"""401117213"",";"https://www.espn.com/college-football/game/_/gameId/401117213"
2019;"9/28/2019";5;"Buffalo";"Miami OH";401119270;"""401119270"",";"https://www.espn.com/college-football/game/_/gameId/401119270"
2019;"9/28/2019";5;"Central Michigan";"Western Michigan";401119271;"""401119271"",";"https://www.espn.com/college-football/game/_/gameId/401119271"
2019;"9/28/2019";5;"Delaware";"Pittsburgh";401112470;"""401112470"",";"https://www.espn.com/college-football/game/_/gameId/401112470"
2019;"9/28/2019";5;"Florida Atlantic";"Charlotte";401114267;"""401114267"",";"https://www.espn.com/college-football/game/_/gameId/401114267"
2019;"9/28/2019";5;"Georgia Tech";"Temple";401112469;"""401112469"",";"https://www.espn.com/college-football/game/_/gameId/401112469"
2019;"9/28/2019";5;"Wake Forest";"Boston College";401112466;"""401112466"",";"https://www.espn.com/college-football/game/_/gameId/401112466"
2019;"9/28/2019";5;"Iowa State";"Baylor";401112076;"""401112076"",";"https://www.espn.com/college-football/game/_/gameId/401112076"
2019;"9/28/2019";5;"Minnesota";"Purdue";401112232;"""401112232"",";"https://www.espn.com/college-football/game/_/gameId/401112232"
2019;"9/28/2019";5;"Coastal Carolina";"Appalachian State";401121943;"""401121943"",";"https://www.espn.com/college-football/game/_/gameId/401121943"
2019;"9/28/2019";5;"Akron";"UMass";401114356;"""401114356"",";"https://www.espn.com/college-football/game/_/gameId/401114356"
2019;"9/28/2019";5;"SMU";"South Florida";401117873;"""401117873"",";"https://www.espn.com/college-football/game/_/gameId/401117873"
2019;"9/28/2019";5;"Cincinnati";"Marshall";401114269;"""401114269"",";"https://www.espn.com/college-football/game/_/gameId/401114269"
2019;"9/28/2019";5;"New Mexico";"Liberty";401114350;"""401114350"",";"https://www.espn.com/college-football/game/_/gameId/401114350"
2019;"9/28/2019";5;"East Carolina";"Old Dominion";401114271;"""401114271"",";"https://www.espn.com/college-football/game/_/gameId/401114271"
2019;"9/28/2019";5;"Arkansas State";"Troy";401121944;"""401121944"",";"https://www.espn.com/college-football/game/_/gameId/401121944"
2019;"9/28/2019";5;"Lousiana Lafayette";"Georgia Southern";401121945;"""401121945"",";"https://www.espn.com/college-football/game/_/gameId/401121945"
2019;"9/28/2019";5;"South Alabama";"Louisiana Monroe";401121946;"""401121946"",";"https://www.espn.com/college-football/game/_/gameId/401121946"
2019;"9/28/2019";5;"Nicholls State";"Texas State";401121947;"""401121947"",";"https://www.espn.com/college-football/game/_/gameId/401121947"
2019;"9/28/2019";5;"UTEP";"Southern Mississippi";401114272;"""401114272"",";"https://www.espn.com/college-football/game/_/gameId/401114272"
2019;"9/28/2019";5;"UAB";"Western Kentucky";401114273;"""401114273"",";"https://www.espn.com/college-football/game/_/gameId/401114273"
2019;"9/28/2019";5;"Louisiana Tech";"Rice";401114268;"""401114268"",";"https://www.espn.com/college-football/game/_/gameId/401114268"
2019;"9/28/2019";5;"Stanford";"Oregon State";401114202;"""401114202"",";"https://www.espn.com/college-football/game/_/gameId/401114202"
2019;"9/28/2019";5;"North Carolina State";"Florida State";401112468;"""401112468"",";"https://www.espn.com/college-football/game/_/gameId/401112468"
2019;"9/28/2019";5;"Kentucky";"South Carolina";401110810;"""401110810"",";"https://www.espn.com/college-football/game/_/gameId/401110810"
2019;"9/28/2019";5;"Colorado State";"Utah State";401117513;"""401117513"",";"https://www.espn.com/college-football/game/_/gameId/401117513"
2019;"9/28/2019";5;"UNLV";"Wyoming";401117514;"""401117514"",";"https://www.espn.com/college-football/game/_/gameId/401117514"
2019;"9/28/2019";5;"Fresno State";"New Mexico State";401114341;"""401114341"",";"https://www.espn.com/college-football/game/_/gameId/401114341"
2019;"9/28/2019";5;"Houston";"North Texas";401114270;"""401114270"",";"https://www.espn.com/college-football/game/_/gameId/401114270"
2019;"9/28/2019";5;"Arizona";"UCLA";401114166;"""401114166"",";"https://www.espn.com/college-football/game/_/gameId/401114166"
2019;"9/28/2019";5;"Hawaii";"Nevada";401117515;"""401117515"",";"https://www.espn.com/college-football/game/_/gameId/401117515"
2019;"10/3/2019";6;"Georgia Southern";"South Alabama";401121948;"""401121948"",";"https://www.espn.com/college-football/game/_/gameId/401121948"
2019;"10/3/2019";6;"Temple";"East Carolina";401117874;"""401117874"",";"https://www.espn.com/college-football/game/_/gameId/401117874"
2019;"10/4/2019";6;"UCF";"Cincinnati";401117875;"""401117875"",";"https://www.espn.com/college-football/game/_/gameId/401117875"
2019;"10/4/2019";6;"New Mexico";"San Jose State";401117519;"""401117519"",";"https://www.espn.com/college-football/game/_/gameId/401117519"
2019;"10/5/2019";6;"Georgia";"Tennessee";401110816;"""401110816"",";"https://www.espn.com/college-football/game/_/gameId/401110816"
2019;"10/5/2019";6;"Michigan State";"Ohio State";401112216;"""401112216"",";"https://www.espn.com/college-football/game/_/gameId/401112216"
2019;"10/5/2019";6;"Utah State";"LSU";401110813;"""401110813"",";"https://www.espn.com/college-football/game/_/gameId/401110813"
2019;"10/5/2019";6;"Oklahoma";"Kansas";401112101;"""401112101"",";"https://www.espn.com/college-football/game/_/gameId/401112101"
2019;"10/5/2019";6;"Auburn";"Florida";401110812;"""401110812"",";"https://www.espn.com/college-football/game/_/gameId/401110812"
2019;"10/5/2019";6;"Kent State";"Wisconsin";401112269;"""401112269"",";"https://www.espn.com/college-football/game/_/gameId/401112269"
2019;"10/5/2019";6;"Bowling Green";"Notre Dame";401114337;"""401114337"",";"https://www.espn.com/college-football/game/_/gameId/401114337"
2019;"10/5/2019";6;"Texas";"West Virginia";401112137;"""401112137"",";"https://www.espn.com/college-football/game/_/gameId/401112137"
2019;"10/5/2019";6;"Purdue";"Penn State";401112260;"""401112260"",";"https://www.espn.com/college-football/game/_/gameId/401112260"
2019;"10/5/2019";6;"California";"Oregon";401114177;"""401114177"",";"https://www.espn.com/college-football/game/_/gameId/401114177"
2019;"10/5/2019";6;"Iowa";"Michigan";401112194;"""401112194"",";"https://www.espn.com/college-football/game/_/gameId/401112194"
2019;"10/5/2019";6;"Washington";"Stanford";401114209;"""401114209"",";"https://www.espn.com/college-football/game/_/gameId/401114209"
2019;"10/5/2019";6;"Boise State";"UNLV";401117517;"""401117517"",";"https://www.espn.com/college-football/game/_/gameId/401117517"
2019;"10/5/2019";6;"Oklahoma State";"Texas Tech";401112126;"""401112126"",";"https://www.espn.com/college-football/game/_/gameId/401112126"
2019;"10/5/2019";6;"Tulsa";"SMU";401117878;"""401117878"",";"https://www.espn.com/college-football/game/_/gameId/401117878"
2019;"10/5/2019";6;"USF";"UConn";401117876;"""401117876"",";"https://www.espn.com/college-football/game/_/gameId/401117876"
2019;"10/5/2019";6;"Maryland";"Rutgers";401112205;"""401112205"",";"https://www.espn.com/college-football/game/_/gameId/401112205"
2019;"10/5/2019";6;"Tulane";"Army";401114328;"""401114328"",";"https://www.espn.com/college-football/game/_/gameId/401114328"
2019;"10/5/2019";6;"Boston College";"Louisville";401112473;"""401112473"",";"https://www.espn.com/college-football/game/_/gameId/401112473"
2019;"10/5/2019";6;"TCU";"Iowa State";401112088;"""401112088"",";"https://www.espn.com/college-football/game/_/gameId/401112088"
2019;"10/5/2019";6;"Eastern Michigan";"Central Michigan";401119273;"""401119273"",";"https://www.espn.com/college-football/game/_/gameId/401119273"
2019;"10/5/2019";6;"Ohio";"Buffalo";401119274;"""401119274"",";"https://www.espn.com/college-football/game/_/gameId/401119274"
2019;"10/5/2019";6;"Western Michigan";"Toledo";401119275;"""401119275"",";"https://www.espn.com/college-football/game/_/gameId/401119275"
2019;"10/5/2019";6;"Arkansas State";"Georgia State";401121949;"""401121949"",";"https://www.espn.com/college-football/game/_/gameId/401121949"
2019;"10/5/2019";6;"Ball State";"Northern Illinois";401119272;"""401119272"",";"https://www.espn.com/college-football/game/_/gameId/401119272"
2019;"10/5/2019";6;"Virginia Tech";"Miami FL";401112476;"""401112476"",";"https://www.espn.com/college-football/game/_/gameId/401112476"
2019;"10/5/2019";6;"Air Force";"Navy";401117516;"""401117516"",";"https://www.espn.com/college-football/game/_/gameId/401117516"
2019;"10/5/2019";6;"Marshall";"Middle Tennessee";401114275;"""401114275"",";"https://www.espn.com/college-football/game/_/gameId/401114275"
2019;"10/5/2019";6;"Baylor";"Kansas State";401112077;"""401112077"",";"https://www.espn.com/college-football/game/_/gameId/401112077"
2019;"10/5/2019";6;"Illinois";"Minnesota";401112149;"""401112149"",";"https://www.espn.com/college-football/game/_/gameId/401112149"
2019;"10/5/2019";6;"Memphis";"UL Monroe";401117877;"""401117877"",";"https://www.espn.com/college-football/game/_/gameId/401117877"
2019;"10/5/2019";6;"Troy";"Missouri";401110815;"""401110815"",";"https://www.espn.com/college-football/game/_/gameId/401110815"
2019;"10/5/2019";6;"Northwestern";"Nebraska";401112242;"""401112242"",";"https://www.espn.com/college-football/game/_/gameId/401112242"
2019;"10/5/2019";6;"North Carolina";"Georgia Tech";401112475;"""401112475"",";"https://www.espn.com/college-football/game/_/gameId/401112475"
2019;"10/5/2019";6;"Arizona";"Colorado";401114167;"""401114167"",";"https://www.espn.com/college-football/game/_/gameId/401114167"
2019;"10/5/2019";6;"Western Kentucky";"Old Dominion";401114276;"""401114276"",";"https://www.espn.com/college-football/game/_/gameId/401114276"
2019;"10/5/2019";6;"Rice";"UAB";401114277;"""401114277"",";"https://www.espn.com/college-football/game/_/gameId/401114277"
2019;"10/5/2019";6;"UMass";"FIU";401114274;"""401114274"",";"https://www.espn.com/college-football/game/_/gameId/401114274"
2019;"10/5/2019";6;"Vanderbilt";"Ole Miss";401110814;"""401110814"",";"https://www.espn.com/college-football/game/_/gameId/401110814"
2019;"10/5/2019";6;"Pittsburgh";"Duke";401112474;"""401112474"",";"https://www.espn.com/college-football/game/_/gameId/401112474"
2019;"10/5/2019";6;"UTSA";"UTEP";401114278;"""401114278"",";"https://www.espn.com/college-football/game/_/gameId/401114278"
2019;"10/5/2019";6;"Liberty";"New Mexico State";401114342;"""401114342"",";"https://www.espn.com/college-football/game/_/gameId/401114342"
2019;"10/5/2019";6;"Oregon State";"UCLA";401114203;"""401114203"",";"https://www.espn.com/college-football/game/_/gameId/401114203"
2019;"10/5/2019";6;"San Diego State";"Colorado State";401117518;"""401117518"",";"https://www.espn.com/college-football/game/_/gameId/401117518"
2019;"10/9/2019";7;"Appalachian State";"Louisiana Lafayette";401121950;"""401121950"",";"https://www.espn.com/college-football/game/_/gameId/401121950"
2019;"10/10/2019";7;"Syracuse";"North Carolina State";401112477;"""401112477"",";"https://www.espn.com/college-football/game/_/gameId/401112477"
2019;"10/10/2019";7;"UL Monroe";"Texas State";401121951;"""401121951"",";"https://www.espn.com/college-football/game/_/gameId/401121951"
2019;"10/11/2019";7;"Virginia";"Miami FL";401112478;"""401112478"",";"https://www.espn.com/college-football/game/_/gameId/401112478"
2019;"10/11/2019";7;"Colorado State";"New Mexico";401117522;"""401117522"",";"https://www.espn.com/college-football/game/_/gameId/401117522"
2019;"10/11/2019";7;"Colorado";"Oregon";401114186;"""401114186"",";"https://www.espn.com/college-football/game/_/gameId/401114186"
2019;"10/12/2019";7;"South Carolina";"Georgia";401110817;"""401110817"",";"https://www.espn.com/college-football/game/_/gameId/401110817"
2019;"10/12/2019";7;"Oklahoma";"Texas";401112118;"""401112118"",";"https://www.espn.com/college-football/game/_/gameId/401112118"
2019;"10/12/2019";7;"Michigan";"Illinois";401112150;"""401112150"",";"https://www.espn.com/college-football/game/_/gameId/401112150"
2019;"10/12/2019";7;"Memphis";"Temple";401117881;"""401117881"",";"https://www.espn.com/college-football/game/_/gameId/401117881"
2019;"10/12/2019";7;"Maryland";"Purdue";401112206;"""401112206"",";"https://www.espn.com/college-football/game/_/gameId/401112206"
2019;"10/12/2019";7;"Mississippi State";"Tennessee";401110821;"""401110821"",";"https://www.espn.com/college-football/game/_/gameId/401110821"
2019;"10/12/2019";7;"Rutgers";"Indiana";401112162;"""401112162"",";"https://www.espn.com/college-football/game/_/gameId/401112162"
2019;"10/12/2019";7;"Miami OH";"Western Michigan";401119278;"""401119278"",";"https://www.espn.com/college-football/game/_/gameId/401119278"
2019;"10/12/2019";7;"Toledo";"Bowling Green";401119280;"""401119280"",";"https://www.espn.com/college-football/game/_/gameId/401119280"
